ID;Age;Occupation;Annual_Income;Monthly_Inhand_Salary;Num_Bank_Accounts;Num_Credit_Card;Interest_Rate;Num_of_Loan;Delay_from_due_date;Num_of_Delayed_Payment;Changed_Credit_Limit;Num_Credit_Inquiries;Credit_Mix;Outstanding_Debt;Credit_Utilization_Ratio;Credit_History_Age;Payment_of_Min_Amount;Total_EMI_per_month;Amount_invested_monthly;Payment_Behaviour;Monthly_Balance
0x53b9;40;Developer;57296,46;4618,705;7;10;21;2;57;20;7,35;12;Bad;2371,73;23,90554692;12,5;Yes;66,18363519;619,0625979;Low_spent_Small_value_payments;66,62426694
0x112d4;32;Journalist;79748,92;6883,743333;5;3;14;1;17;14;1,2;4;Standard;1069,89;28,78608639;18,42;Yes;55,83916081;804,3436744;Low_spent_Small_value_payments;118,1914981
0x160dd;32;Media_Manager;35022,76;2646,563333;6;4;11;3;30;17;5;3;Standard;794,33;30,26182826;22,83;No;64,4411065;241,0627292;Low_spent_Medium_value_payments;239,1524976
0x2018a;18;Media_Manager;103769,88;8752,49;5;6;14;4;12;12;9,15;6;Standard;436,69;26,64486686;16,33;Yes;265,6641722;214,7351708;High_spent_Large_value_payments;634,849657
0x94bb;36;Architect;26670,7;1996,558333;5;4;5;3;6;13;19,96;5;Standard;502,35;38,65589469;11,58;Yes;38,9895816;22,87189289;High_spent_Large_value_payments;377,7943588
0x111e1;32;Engineer;39791,2;3491,933333;6;9;29;2;31;23;15,55;7;Bad;1287,18;24,48605917;9,5;Yes;58,03885575;275,1709596;Low_spent_Large_value_payments;285,983518
0x4dd6;26;Doctor;18094,55;1570,879167;9;10;18;7;37;20;28,47;12;Bad;2673,3;32,30276277;7,75;Yes;99,26816949;51,72962829;Low_spent_Large_value_payments;276,0901189
0x1eea6;19;Teacher;9173,61;986,4675;8;6;22;7;24;11;19,11;7;Standard;1588,54;35,82419093;5,33;Yes;47,16196424;46,61716084;Low_spent_Medium_value_payments;284,8676249
0xacdc;42;Developer;11381,825;1003,485417;5;5;15;3;8;20;11,06;4;Standard;256,61;38,4223301;26;Yes;14,88724078;39,92983617;Low_spent_Medium_value_payments;325,5314647
0x1347d;55;Lawyer;17934,895;1316,574583;0;1;8;2;13;6;18,59;6;Good;1459,05;30,54319324;29,67;No;25,95670915;47,89425683;Low_spent_Medium_value_payments;337,8064924
0x179a7;24;Journalist;17692,26;1380,355;6;7;21;6;14;19;19,29;10;Standard;1467,79;35,4185538;14,83;Yes;73,93817814;156,3968357;Low_spent_Small_value_payments;197,7004861
0x22fa2;33;Writer;33768,35;3065,029167;6;6;10;2;14;9;10,23;3;Standard;535,64;23,60066983;18,08;No;29,05979946;372,8203559;Low_spent_Small_value_payments;194,6227613
0x663d;38;Teacher;78385,2;6744,1;9;5;21;8;33;16;17,31;13;Bad;3276,46;37,93736187;9,25;Yes;454,5267012;158,0742219;High_spent_Large_value_payments;301,8090769
0x10ec8;36;Writer;19012,94;1805,411667;8;6;31;2;17;14;15,81;8;Standard;2670,43;29,65730005;8;Yes;25,16027051;73,88100671;High_spent_Medium_value_payments;331,4998894
0xcbd8;51;Scientist;70291,16;5919,596667;3;5;13;4;15;16;9,92;3;Standard;449,09;27,03584487;23;No;132,1989491;333,0441401;Low_spent_Large_value_payments;396,7165775
0x1f27f;34;Architect;21709,07;2078,089167;3;4;8;0;8;0;11,52;3;Good;1047,3;33,78051302;24,17;No;0;185,6104951;Low_spent_Large_value_payments;292,1984215
0x1edff;39;Entrepreneur;86571,09;7370,2575;0;6;2;0;10;4;4,56;0;Good;1350,49;31,69303784;18,92;No;0;465,1217062;Low_spent_Small_value_payments;561,9040438
0x6862;45;Lawyer;16060,675;1583,389583;6;7;7;3;18;14;9,79;8;Standard;57,82;33,6487997;17,75;Yes;35,55097342;109,2026242;Low_spent_Small_value_payments;303,5853607
0x128f5;45;Scientist;83083,59;6681,6325;7;6;6;4;26;18;18,12;8;Standard;1100,84;39,41084894;18,5;Yes;276,8366486;168,458146;High_spent_Medium_value_payments;472,8684554
0x992c;34;Doctor;89434,35;7281,8625;2;6;7;4;11;8;6,31;0;Good;537,46;41,59315822;28,42;No;244,7423877;103,2972724;High_spent_Medium_value_payments;630,1465899
0x8bf2;45;Mechanic;31931,73;2652,9775;7;3;10;3;5;19;8,16;0;Good;577,85;37,91369804;31,17;No;77,81784184;128,733245;High_spent_Small_value_payments;318,7466632
0x1f5ca;34;Journalist;20058,555;1817,54625;5;3;4;3;12;4;1,69;3;Good;390,98;30,189355;15,92;No;35,39825995;45,27830467;High_spent_Medium_value_payments;351,0780604
0x1f5d5;41;Media_Manager;17725,57;1691,130833;5;9;20;6;10;18;16,71;10;Standard;2074,18;22,57855945;7,83;Yes;83,5784201;41,54228772;High_spent_Small_value_payments;303,9923755
0x1d4a;33;Doctor;35376,32;2717,026667;8;3;19;3;12;15;15,14;7;Standard;1166,47;30,24080727;18,5;Yes;58,21667032;126,1543147;Low_spent_Large_value_payments;357,3316816
0x4a29;43;Mechanic;78999,96;6396,33;8;5;20;4;42;27;7,73;16;Bad;2062,79;37,28195659;9,75;Yes;138,2606062;566,7583317;Low_spent_Small_value_payments;224,6140621
0x7021;29;Mechanic;119568,15;9880,0125;0;4;1;3;9;11;8,87;0;Good;451,46;40,91425043;23,25;No;249,6811132;368,232439;High_spent_Medium_value_payments;620,0876979
0x90a9;32;Media_Manager;23401,58;2120,131667;5;7;8;0;26;19;9,16;11;Standard;1433,84;29,4979287;16,5;Yes;0;113,8352399;Low_spent_Small_value_payments;388,1779268
0x6ccb;45;Developer;51548,56;4193,713333;8;5;8;4;30;8;2,98;7;Standard;382,14;36,49417604;16,17;No;92,04786673;64,3045743;High_spent_Large_value_payments;503,0188923
0x1e8b2;35;Entrepreneur;23957,75;1736,479167;7;3;17;4;6;8;7,97;2;Standard;890,77;34,55959316;22,17;Yes;62,50607186;17,49824181;High_spent_Large_value_payments;333,643603
0xd260;29;Musician;28481,67;2441,4725;0;3;9;2;7;1;7,45;3;Good;104,85;40,47161386;31,08;No;46,99155012;167,0782937;Low_spent_Small_value_payments;320,0774062
0x11ee1;45;Manager;15191,03;1523,919167;6;6;20;5;31;8;9,34;11;Standard;1424,06;22,0096747;16,75;Yes;48,6266581;33,22345953;High_spent_Medium_value_payments;320,541799
0x1e290;44;Manager;33401,1;2701,425;1;7;1;2;1;9;11,39;3;Good;857,99;38,4680113;18,5;No;54,21282396;172,4546963;Low_spent_Large_value_payments;313,4749797
0x174f6;23;Manager;31115,76;2522,98;6;6;12;3;30;12;10,12;3;Standard;955,8;34,39658251;29,58;No;46,58934409;53,89712205;High_spent_Medium_value_payments;401,8115339
0x20c62;36;Entrepreneur;13701,675;1232,80625;8;6;19;1;7;12;11,9;9;Standard;1060,4;32,86145016;23,75;Yes;7,968654621;55,37013702;Low_spent_Small_value_payments;349,9418334
0x79a2;41;Musician;28408,97;1985,519313;1;5;4;4;9;3;7,23;3;Good;542,72;35,19266567;19,42;No;144,7150939;113,8511996;Low_spent_Large_value_payments;306,6699767
0x35da;18;Journalist;71368,6;5844,383333;6;3;6;0;19;15;10,88;8;Standard;1161,1;31,81564999;27,92;Yes;0;211,3031312;Low_spent_Medium_value_payments;653,1352021
0xd97c;27;Entrepreneur;18413,795;1524,482917;5;7;15;0;11;11;7,36;0;Standard;99,41;38,69823495;32,08;Yes;0;200,4360162;Low_spent_Small_value_payments;242,0122755
0x1cc28;44;Accountant;88968,9;7176,075;4;3;15;4;21;14;23,93;8;Standard;375,83;35,7059033;19,25;Yes;290,5684102;574,3201045;Low_spent_Small_value_payments;142,7189853
0x202ae;28;Entrepreneur;128847;10980,25;5;4;8;2;18;9;5,95;3;Good;664,62;30,03925009;21;No;197,0399432;146,6448085;High_spent_Large_value_payments;994,3402483
0x1c218;21;Writer;69078,64;5712,553333;9;5;30;2;60;16;26,9;12;Standard;2329,02;36,99956203;18,92;Yes;98,40358588;404,0227848;Low_spent_Small_value_payments;358,8289626
0x21292;33;Entrepreneur;86274,99;6929,5825;6;7;12;3;10;10;17,33;0;Standard;138,25;24,38042546;20,25;Yes;167,0843957;131,9444651;High_spent_Large_value_payments;633,9293892
0x1efeb;33;Musician;63563,88;5272,99;8;7;17;7;3;16;18,45;8;Standard;2624,3;30,90881394;13,67;Yes;312,579424;163,8229077;Low_spent_Large_value_payments;320,8966682
0x2344e;27;Mechanic;96780,03;8267,0025;4;5;2;4;28;5;9,96;0;Good;580,52;35,74233556;29,42;No;314,2240794;464,1768947;Low_spent_Small_value_payments;338,2992759
0x1e415;24;Entrepreneur;29038,58;2382,881667;8;4;12;7;18;20;15,24;6;Standard;1583,12;23,71268249;20,42;Yes;110,9417046;81,86015563;Low_spent_Large_value_payments;315,4863065
0xa4cb;19;Journalist;73928,78;6224,731667;8;7;11;3;5;16;15,54;8;Standard;1457,45;29,68439665;19,17;Yes;150,5598197;48,74781206;High_spent_Large_value_payments;663,1655349
0x1737d;25;Teacher;17337,8;1674,816667;9;5;16;6;34;16;4,96;11;Bad;1260,81;32,30954313;19,42;Yes;79,63272261;126,2080607;Low_spent_Large_value_payments;231,6408833
0x5eac;42;Musician;90668,85;7149,133239;5;4;8;4;29;10;3,03;3;Standard;813,27;33,37342447;25,25;No;736,997384;117,4018466;High_spent_Medium_value_payments;667,7787808
0x175e7;26;Engineer;112030,92;9368,91;1;4;4;2;9;11;9,15;0;Good;1385,67;31,33283415;29,5;No;151,1582993;360,9146022;High_spent_Medium_value_payments;674,8180985
0x1914a;30;Scientist;106520,68;8789,723333;4;4;13;2;5;16;15,39;8;Standard;653,6;38,95114232;14,67;Yes;98,33781177;198,1966316;High_spent_Medium_value_payments;832,4378899
0x7a1d;43;Mechanic;15647;1044,916667;10;5;17;6;47;25;28,89;13;Bad;4973,13;22,65007984;10,5;Yes;56,71688158;47,3010666;High_spent_Small_value_payments;260,4737185
0xb3b3;39;Lawyer;9159,02;887,2516667;6;8;18;4;24;14;8,6;10;Standard;1554,94;29,43314929;11,25;Yes;22,08918973;109,3829328;Low_spent_Small_value_payments;247,2530441
0x1218d;25;Manager;51557,73;4479,4775;10;7;22;3;30;13;6,04;9;Standard;1561,52;28,6412053;10,75;Yes;107,6469142;99,02300559;High_spent_Large_value_payments;481,2778302
0xdd7a;50;Mechanic;21209,33;1749,444167;7;7;8;1;30;15;18,7;4;Standard;138,94;31,10944192;24,5;Yes;17,30350889;225,2562002;Low_spent_Small_value_payments;222,3847076
0x25d1;42;Architect;134316,2;11429,01667;8;3;11;0;23;17;16,5;4;Standard;1383,6;24,62768676;19,67;Yes;0;889,4561242;Low_spent_Small_value_payments;543,4455425
0x1390e;24;Entrepreneur;14539,01;1077,584167;8;8;18;7;36;25;6,16;8;Bad;2685,69;34,92601664;11,92;Yes;49,32087345;49,45347327;High_spent_Small_value_payments;268,9840699
0x101e3;27;Accountant;116114,76;9541,23;5;3;18;0;8;8;9,96;4;Standard;37,71;22,9949922;15,83;Yes;0;1048,53771;Low_spent_Small_value_payments;195,58529
0x1513f;41;Developer;68078,6;5651,216667;3;3;29;2;28;11;8,54;7;Standard;1994,72;34,80600218;13;Yes;64,44340295;432,6702846;Low_spent_Large_value_payments;338,0079791
0x8aeb;55;Mechanic;103187,22;8420,935;0;3;6;0;9;11;4,07;4;Good;790,99;40,89082535;22;No;0;344,8285794;High_spent_Medium_value_payments;747,2649206
0xba8b;31;Scientist;20611,96;1444,663333;7;3;23;3;20;9;4,23;9;Standard;1948,98;29,24676416;11,33;Yes;50,21472817;115,9652347;Low_spent_Small_value_payments;268,2863705
0x19272;34;Scientist;12875,73;818,9775;6;5;15;4;2;16;2,57;1;Standard;52,94;32,77612732;28,67;No;39,65818842;32,98850313;High_spent_Medium_value_payments;259,2510584
0x211a3;35;Writer;20120,38;1410,698333;8;6;26;7;29;19;4,87;9;Bad;2734,91;36,45133297;2,67;Yes;62,49858275;107,821958;Low_spent_Medium_value_payments;250,7492926
0x1ef06;53;Doctor;91965,39;7877,7825;4;2;7;3;4;0;2,11;1;Good;188,21;40,48130092;26,75;No;210,9546515;289,7625071;Low_spent_Medium_value_payments;567,0610913
0x7e96;18;Architect;13032,705;1032,05875;5;6;3;4;10;20;2,11;0;Good;1497,16;28,60118349;25,33;No;28,85989008;18,57460864;High_spent_Large_value_payments;295,7713763
0x10a93;32;Accountant;58382;4808,166667;6;7;32;5;23;15;10,23;15;Standard;1962,19;28,2898217;12,17;Yes;241,320409;352,7197659;Low_spent_Small_value_payments;176,7764917
0x55ba;44;Accountant;14161,865;1361,155417;5;7;14;0;6;18;10,58;2;Standard;1331,37;37,749026;21,08;No;0;55,32082968;High_spent_Medium_value_payments;330,794712
0x1fd33;18;Media_Manager;20111,74;1736,978333;10;9;30;9;19;22;17,37;7;Bad;3470,89;33,29379832;12,33;Yes;150,1277785;172,7182222;Low_spent_Small_value_payments;140,8518327
0x10247;36;Lawyer;33206,26;2519,188333;0;3;7;1;1;12;5,2;3;Good;1027,77;23,93619002;26,25;No;17,96255597;42,66863451;High_spent_Large_value_payments;431,2876429
0x7753;45;Scientist;14900,75;1291,729167;9;5;16;6;28;18;18,62;15;Bad;3088,8;36,51805387;4,17;Yes;43,5780958;94,35037117;Low_spent_Small_value_payments;281,2444497
0x259cf;32;Media_Manager;20466,63;1688,5525;10;9;20;5;54;18;2,73;11;Bad;3158,08;38,37749932;0,25;Yes;67,94692029;34,15571744;High_spent_Medium_value_payments;316,7526123
0x1971;42;Scientist;9841,34;690,1116667;8;9;31;5;61;15;29,52;8;Bad;4984,82;38,7684909;4,67;Yes;36,67512792;22,70173912;Low_spent_Large_value_payments;279,6342996
0x48b2;19;Teacher;16644,37;1677,030833;6;7;28;2;47;24;7,16;10;Bad;1415,11;24,36065871;18,08;Yes;16,2482969;16,17193783;High_spent_Large_value_payments;375,2828486
0x1c447;21;Scientist;131844,32;10874,02667;6;3;10;1;5;18;14,31;9;Standard;398,2;42,84013857;7,5;Yes;106,7796091;139,2044677;High_spent_Large_value_payments;1081,41859
0x1e3b2;28;Mechanic;32057,3;2606,441667;9;8;16;7;47;22;1,4;12;Bad;1327,26;30,04678615;10,08;Yes;164,8594262;57,23533575;High_spent_Medium_value_payments;288,5494047
0x123c0;26;Engineer;122705,73;10049,4775;5;6;6;3;13;12;9,34;5;Good;1004,82;37,13412575;21,17;No;200,3156921;111,8790663;High_spent_Large_value_payments;932,7529916
0x7763;20;Teacher;28077,18;2328,765;6;8;28;4;27;16;3,61;14;Bad;2599,23;29,92031863;9,5;Yes;50,74755802;106,2567947;Low_spent_Small_value_payments;365,8721472
0x138ca;24;Media_Manager;90783,75;7727,3125;4;3;3;0;26;19;2,48;5;Good;54,93;28,57200523;21,67;No;0;183,8849802;High_spent_Large_value_payments;828,8462698
0x19beb;36;Mechanic;10186,26;985,855;4;3;8;3;7;10;6,16;0;Good;587,16;35,53250272;31,33;No;18,78837739;70,81469148;Low_spent_Medium_value_payments;288,9824311
0x21552;51;Lawyer;41911,84;3321,653333;3;5;13;1;15;15;4,64;3;Standard;332,23;38,27767263;18,25;No;29,34884565;54,56428278;High_spent_Medium_value_payments;498,2522049
0x2322;33;Teacher;15713,83;1313,485833;7;8;23;2;46;11;12,39;6;Standard;2271,53;33,91448311;10,42;Yes;20,30880921;85,34019888;Low_spent_Small_value_payments;315,6995752
0x1cb3b;27;Lawyer;90661,35;7346,1125;8;3;11;2;29;12;13,76;9;Standard;1375,13;23,43156293;16,08;Yes;113,126298;430,6309909;Low_spent_Medium_value_payments;470,8539611
0x4335;36;Scientist;58537,38;4688,115;7;5;19;4;20;15;11,11;5;Standard;259,63;32,16325385;22,92;No;105,8533062;612,601595;Low_spent_Small_value_payments;40,35659878
0xcbc3;22;Teacher;25312,34;1857,361667;4;7;5;2;11;17;10,54;2;Standard;893,13;37,93417019;20,58;Yes;37,09182446;125,1420367;High_spent_Small_value_payments;283,5023055
0x1c20a;39;Writer;19296,63;1820,0525;7;10;22;9;62;22;5,96;15;Bad;2530,46;35,42501449;9,67;Yes;131,6762317;136,4353445;Low_spent_Large_value_payments;183,8936738
0x189d;23;Entrepreneur;36822,29;3132,524167;8;7;6;4;15;19;5,79;5;Standard;125,25;39,05658586;25,25;No;95,80071292;251,9834114;Low_spent_Medium_value_payments;245,4682923
0x479f;42;Writer;47899,86;3852,655;3;5;23;4;9;13;19,59;11;Standard;2359,68;33,93184921;12,17;Yes;137,9759189;140,8105923;High_spent_Medium_value_payments;356,4789888
0x40c9;34;Accountant;9009,775;692,8145833;8;5;26;3;7;6;14,83;13;Standard;1941,95;34,05393901;14,17;Yes;21,46853645;36,17151802;High_spent_Small_value_payments;271,6414039
0x223a5;39;Entrepreneur;76519,3;6277,608333;5;7;10;4;2;5;10,43;3;Good;260,85;33,23967149;32,25;No;228,5434194;120,4197938;High_spent_Large_value_payments;518,7976202
0xf7ff;44;Writer;20780,41;1643,700833;7;7;29;2;11;9;18,95;9;Standard;2140,2;34,45401151;10,17;Yes;20,13365241;18,88014688;High_spent_Medium_value_payments;375,3562841
0x1e8ef;18;Entrepreneur;81094,96;6594,913333;8;3;18;0;24;12;4,03;3;Standard;2,13;38,81754539;27;No;0;116,2271726;High_spent_Large_value_payments;783,2641608
0x9f14;38;Accountant;13300,535;1183,377917;4;3;14;3;13;8;7,5;1;Standard;367,87;24,31573835;25,92;Yes;18,41306923;131,6573333;Low_spent_Small_value_payments;258,2673891
0x55f6;52;Accountant;94216,14;7587,345;3;6;5;1;22;16;1,71;0;Standard;355,07;39,15814656;22,08;Yes;59,90667335;143,9644274;High_spent_Large_value_payments;794,8633992
0xbc6b;27;Doctor;60238,56;4907,88;10;8;17;7;54;18;7,97;6;Bad;1825,6;29,58461038;9,92;Yes;302,4065007;74,28522573;High_spent_Large_value_payments;354,0962736
0x58eb;51;Developer;41983,29;3389,6075;2;3;4;3;25;8;10,45;7;Good;1058,68;26,61566755;25,17;No;100,0228851;76,59218735;High_spent_Large_value_payments;402,3456776
0x6f00;49;Lawyer;23079,29;1755,274167;3;5;8;3;7;13;4,66;6;Good;850,79;34,21808277;26,67;No;45,55427581;164,4963685;Low_spent_Large_value_payments;235,4767723
0x24a0e;28;Media_Manager;42832,16;3786,346667;0;4;5;2;12;2;6,86;2;Good;565,03;25,53427697;16,25;No;66,18222802;110,5490329;High_spent_Medium_value_payments;451,9034058
0x238b0;49;Entrepreneur;30678,97;2444,580833;1;7;2;4;11;12;6,74;1;Good;828,7;34,16899629;27,17;No;53,73731149;26,35475649;High_spent_Medium_value_payments;414,3660154
0xbd6d;43;Teacher;45070,56;3637,88;9;8;15;7;29;15;17,78;11;Bad;4106,9;30,75003051;13;Yes;166,2967047;161,9862492;High_spent_Small_value_payments;295,5050461
0x39c8;42;Doctor;88778,4;7635,2;3;7;8;4;5;12;4,17;3;Standard;44,85;36,88353443;25,75;Yes;295,31375;127,1006019;High_spent_Large_value_payments;581,1056481
0x25d5e;28;Lawyer;21471,58;1879,298333;7;3;16;2;17;8;10;1;Standard;68,06;31,50359421;23,58;No;23,49831914;40,84326892;High_spent_Medium_value_payments;373,5882453
0x12a13;26;Mechanic;69761,43;5654,4525;6;3;8;2;27;19;5,17;3;Standard;535,22;28,64614598;26,17;No;58,41828838;242,2855571;High_spent_Small_value_payments;524,7414046
0x10726;35;Media_Manager;18371,27;1295,939167;10;10;27;5;60;18;8,17;6;Standard;2307,33;30,82680385;10,67;Yes;52,0012016;133,3284345;Low_spent_Small_value_payments;234,2642806
0x2414c;42;Entrepreneur;85688,49;7208,7075;8;3;19;7;13;22;15,71;8;Standard;0,34;30,70328214;15,83;Yes;461,1396231;105,3220915;High_spent_Large_value_payments;394,4090354
0x17aa6;34;Media_Manager;16580,69;1332,724167;6;6;16;5;24;20;22,04;7;Bad;4559,65;38,1405284;9,25;Yes;67,19916051;72,22275224;Low_spent_Large_value_payments;263,8505039
0x18287;23;Writer;17097,565;1461,797083;3;4;10;5;31;6;7,86;6;Standard;948,08;32,23520679;18,17;Yes;49,2796263;127,8834943;Low_spent_Small_value_payments;259,0165878
0x20598;37;Musician;109655,25;9313,9375;1;4;6;0;12;1;8,27;4;Good;1234,63;43,66441057;25,75;No;0;115,4086841;High_spent_Large_value_payments;1055,985066
0x19abe;26;Journalist;61936,88;5216,406667;4;4;7;5;21;19;10,39;8;Standard;1877,98;36,12082708;18,25;Yes;223,3614604;59,04896254;High_spent_Large_value_payments;479,2302437
0x3db9;31;Doctor;34336,93;2660,410833;7;4;8;3;24;9;15,53;1;Standard;604,77;30,69611218;25,67;No;55,84051975;197,8611209;Low_spent_Medium_value_payments;292,3394427
0x98cb;20;Accountant;118875,69;9939,3075;0;4;12;2;10;5;9,5;0;Good;374,28;36,26992507;31,25;No;99,33992627;69,12083912;High_spent_Large_value_payments;1065,469985
0x3c5f;45;Media_Manager;28942,3;2216,858333;8;3;13;2;12;15;6,08;3;Standard;690,71;34,88145225;31,5;Yes;41,83777445;204,2841126;Low_spent_Small_value_payments;265,5639462
0x192b;42;Entrepreneur;58674,66;4824,555;8;5;15;4;57;25;1,29;11;Bad;2425,38;34,99081327;13,5;Yes;116,1034169;628,7091521;Low_spent_Small_value_payments;27,64293096
0xbb74;35;Scientist;16676,72;1629,726667;9;6;22;8;16;19;2,41;15;Bad;2255,57;22,29979362;19,75;Yes;110,535576;82,67413994;Low_spent_Small_value_payments;259,7629507
0x18342;20;Entrepreneur;122434,23;10004,8525;3;2;5;3;14;2;12,33;3;Good;321,9;37,3362719;15,83;No;297,0492441;358,1045637;Low_spent_Medium_value_payments;625,3314422
0x2352a;28;Musician;28754,13;2479,1775;4;5;11;3;14;17;11,84;3;Standard;1175,57;23,65873284;18,08;Yes;66,95920908;207,1515402;Low_spent_Small_value_payments;263,8070007
0xb76c;35;Writer;140964,08;11749,00667;5;7;2;3;12;7;11,96;6;Good;1101,6;38,88408565;24,67;No;292,7015662;284,1218795;High_spent_Large_value_payments;838,077221
0x14237;28;Developer;10037,855;849,4879167;4;5;17;4;7;18;13,99;7;Standard;1665,09;34,37712708;10,25;Yes;20,69095591;54,67023931;High_spent_Small_value_payments;269,5875964
0x22d92;25;Musician;7168,48;556,3733333;7;8;20;8;54;17;6,31;9;Bad;2673,71;25,86133238;12,25;Yes;45,94457263;73,30136164;Low_spent_Small_value_payments;226,3913991
0x19909;20;Engineer;67092,51;5767,0425;4;4;17;1;8;8;5,43;8;Standard;846,08;40,98506979;29,92;No;53,47969947;45,76325231;High_spent_Large_value_payments;717,4612982
0x57f8;40;Lawyer;35417,27;2789,439167;0;3;3;2;5;5;7,8;3;Good;364,57;36,51825435;26,08;No;39,77036463;50,35327244;High_spent_Medium_value_payments;438,8202796
0x1e53;19;Teacher;11970,955;1169,579583;8;4;7;2;26;7;4,72;1;Standard;889,62;30,59268898;26,33;No;14,8851947;63,83498355;Low_spent_Medium_value_payments;318,2377801
0x17e69;32;Engineer;48305,18;4314,431667;8;7;7;2;24;12;8,19;5;Standard;1410,73;35,56852691;22,5;Yes;42,22270574;75,35024978;High_spent_Medium_value_payments;563,8702111
0x14731;41;Lawyer;47817,32;3814,776667;3;6;13;1;7;12;10,67;4;Standard;180,53;35,70319861;23,75;Yes;38,92815899;40,73472873;High_spent_Large_value_payments;541,8147789
0x15196;32;Teacher;9662,195;885,1829167;6;7;6;5;4;14;12,25;8;Standard;656,57;27,66423957;12,67;Yes;29,54006209;16,2851961;High_spent_Large_value_payments;282,6930335
0x232ac;27;Developer;83800,56;7269,38;3;3;5;2;5;10;7,41;0;Standard;836,69;26,37958812;20,33;Yes;117,3508579;545,4226284;Low_spent_Large_value_payments;334,1645137
0x1c932;43;Accountant;114007,88;9685,656667;7;3;13;4;30;18;4,86;3;Standard;457,54;39,6544674;19,67;No;253,0152869;67,68798171;High_spent_Large_value_payments;887,8623981
0x1ed9f;36;Accountant;96027,16;7723,263333;7;3;15;0;20;18;3,42;2;Standard;726,75;41,46285708;16,67;Yes;0;158,1495727;High_spent_Medium_value_payments;864,1767607
0x1f277;35;Media_Manager;141164,6;11545,71667;4;5;9;2;28;9;17,74;1;Standard;285,59;27,36856843;31,67;Yes;138,8302776;723,4147954;Low_spent_Large_value_payments;562,3265936
0x2343b;20;Accountant;45285,96;4022,83;6;4;12;2;11;14;15,47;6;Standard;1077,91;28,70024564;9,58;Yes;46,97017764;276,3810512;Low_spent_Large_value_payments;348,9317712
0xbf1c;30;Musician;101696,19;8432,6825;5;7;10;2;30;18;7,53;1;Standard;545,89;33,26908359;27,08;No;111,976512;650,4272381;Low_spent_Small_value_payments;370,8645
0x6be4;25;Mechanic;21339,42;2038,285;7;7;20;0;5;20;10,48;5;Standard;570,25;32,61697012;32,92;Yes;0;119,6617615;High_spent_Small_value_payments;344,1667385
0x15114;26;Writer;47456,32;4007,693333;7;3;10;4;16;17;9,17;0;Standard;45,94;26,8952855;20,17;Yes;112,7336672;115,984621;High_spent_Small_value_payments;432,0510451
